tid,label,token
67204010,ORG,Supreme Court of India
67204010,ORG,Mahendra And Mahendra Paper Mills
67204010,ORG,Mahindra And Mahindra Ltd
67204010,DATE,"9
November, 2001"
67204010,PERSON,Mohapatra
67204010,PERSON,D.P. Mohapatra
67204010,PERSON,Shivaraj V. Patil
67204010,DATE,7805 of 2001
67204010,ORG,MAHENDRA AND MAHENDRA PAPER MILLS LTD
67204010,ORG,MAHINDRA AND MAHINDRA LTD
67204010,CARDINAL,09/11/2001
67204010,DATE,2001
67204010,CARDINAL,5
67204010,CARDINAL,225
67204010,WORK_OF_ART,Judgment
67204010,PERSON,MOHAPATRA
67204010,ORG,the Bombay High Court
67204010,PERSON,Mahendra & Mahendra'
67204010,ORG,the Division Bench
67204010,ORG,Mahindra & Mahindra Ltd.
67204010,LAW,a Suit No. 4007
67204010,DATE,1998
67204010,ORG,the Bombay High Court
67204010,ORG,Mahendra & Mahendra Paper Mills Ltd.
67204010,ORG,Mahindra
67204010,WORK_OF_ART,Mahindra & Mahindra'
67204010,LAW,the Indian Companies Act
67204010,DATE,1913
67204010,LAW,the Companies Act
67204010,DATE,1956
67204010,DATE,"October
1945"
67204010,PRODUCT,Mahendra
67204010,PRODUCT,Mohammed Ltd.'
67204010,ORG,Mahindra
67204010,ORG,Mahindra Ltd.'
67204010,DATE,"13th January, 1948"
67204010,ORG,Mahindra
67204010,CARDINAL,15
67204010,ORG,Mahindra & Mahindra Financial Services Ltd
67204010,ORG,2\. Mahindra Exports Ltd
67204010,ORG,3\. Mahindra Steel Services Centre Ltd
67204010,ORG,Mahindra Fort India Ltd.
67204010,CARDINAL,5
67204010,ORG,Mahindra Applied Systems Technology Ltd
67204010,ORG,6\. Mahindra Sintered Products Ltd
67204010,ORG,7\. Mahindra Engineering & Chemical Products Ltd
67204010,CARDINAL,8
67204010,ORG,Mahindra Network Services Ltd
67204010,CARDINAL,9
67204010,ORG,Mahindra Information Technology Systems Ltd
67204010,CARDINAL,10
67204010,ORG,Mahindra Realty & Infrastructure Developers Ltd
67204010,CARDINAL,11
67204010,ORG,Mahindra USA Inc.
67204010,GPE,USA
67204010,CARDINAL,12
67204010,ORG,Mahindra Hellenic Auto Industries SA Greece
67204010,CARDINAL,13
67204010,ORG,Mahindra British Telecom Ltd
67204010,CARDINAL,14
67204010,ORG,Mahindra Holdings & Finance Ltd
67204010,CARDINAL,15
67204010,ORG,Mahindra Acres Consulting Engineerings Ltd
67204010,ORG,Mahindra
67204010,LAW,Registration No. 338997
67204010,LAW,Class 12 of the Trade & Merchandise Marks Act
67204010,DATE,1958
67204010,LAW,the Act
67204010,ORG,Mahindra
67204010,ORG,Mahindra
67204010,DATE,annual
67204010,CARDINAL,3
67204010,MONEY,000 crore
67204010,CARDINAL,9
67204010,ORG,Mahindra
67204010,GPE,India
67204010,ORG,Mahindra
67204010,ORG,Mahindra
67204010,ORG,Mahindra
67204010,GPE,India
67204010,DATE,about August 1996
67204010,ORDINAL,first
67204010,ORG,Mahindra
67204010,PERSON,Mahendra
67204010,PERSON,Mahendra
67204010,DATE,"28th August, 1996"
67204010,ORG,"the Securities
and Exchange Board of India"
67204010,PERSON,Mahendra
67204010,NORP,Mulchand
67204010,PERSON,Mahendra G. Parwani
67204010,NORP,Mahendrabhai
67204010,WORK_OF_ART,'Mahendra House'
67204010,PERSON,Mahendra G. Parwani
67204010,DATE,the year 1974
67204010,GPE,Prantija District of Gujarat
