tid,label,token
985842,ORG,Supreme Court of India
985842,ORG,Mahabir Vegetable Oils Pvt. Ltd.
985842,ORG,State Of Haryana & Ors
985842,DATE,10 March
985842,DATE,2006
985842,PERSON,S.B. Sinha
985842,PERSON,S.B. Sinha
985842,PERSON,P.K. Balasubramanyan
985842,DATE,1635 of 2006
985842,ORG,Mahabir Vegetable Oils Pvt. Ltd.
985842,CARDINAL,10/03/2006
985842,PERSON,S.B. Sinha
985842,PERSON,P.K. Balasubramanyan
985842,GPE,S.L.P.
985842,DATE,2004
985842,CARDINAL,489
985842,DATE,2006
985842,CARDINAL,23361
985842,DATE,2004
985842,PERSON,S.B. SINHA
985842,ORG,S.L.Ps
985842,CARDINAL,22.04.2005
985842,ORG,a Division Bench of High Court of Punjab
985842,GPE,Haryana
985842,LAW,"Amended
Civil Petition No. 15025"
985842,DATE,1997
985842,ORG,Appellants
985842,ORG,The State of Haryana
985842,ORG,Industrial Policy
985842,CARDINAL,1.4.1988
985842,CARDINAL,31.3.1997
985842,ORG,State
985842,LAW,The State enacted Haryana General Sales Tax Act
985842,DATE,1973
985842,LAW,"short ""the Act"""
985842,LAW,Section 64 of the Act
985842,LAW,sub-section (2A
985842,CARDINAL,1
985842,CARDINAL,2
985842,LAW,oo) of Sub-section (2)
985842,ORG,State
985842,LAW,this purpose rules 28A
985842,CARDINAL,28B
985842,LAW,"28C of the Haryana General Sales Tax
Rules"
985842,DATE,1975
985842,DATE,"1st April,
1988"
985842,DATE,"1st August, 1997 and 15th November, 1999"
985842,LAW,sub-section (2) of Section 64 of the Act
985842,LAW,Section 13B
985842,LAW,Clauses (oo)
985842,LAW,Section 25-A
985842,LAW,Section 13-B of the Act
985842,CARDINAL,8.9.1988
985842,ORG,State
985842,LAW,the Haryana General Sales Tax Rules
985842,DATE,1975
985842,LAW,Rule 28A
985842,LAW,Chapter IV A of the Rules
985842,LAW,Sections 13B and 25A
985842,CARDINAL,2
985842,LAW,"Rule 28A of the
Rules"
