tid,label,token
344644,ORG,Supreme Court of India
344644,PERSON,M. Narasimhachar
344644,ORG,State Of Mysore
344644,DATE,"12 October, 1959"
344644,PERSON,B.P. Sinha Cj
344644,PERSON,S.J. Imam
344644,PERSON,J.L. Kapur
344644,PERSON,K.N. Wanchoo
344644,PERSON,K.C. Dasgupta
344644,CARDINAL,438
344644,DATE,1958
344644,PERSON,M. NARASIMHACHAR
344644,CARDINAL,12/10/1959
344644,GPE,K.C.
344644,DATE,1960
344644,CARDINAL,1
344644,CARDINAL,981
344644,WORK_OF_ART,Judgment
344644,ORG,WANCHOO
344644,PERSON,"J Per
Wanchoo"
344644,PERSON,JThis
344644,ORG,"the Mysore
High Court"
344644,GPE,"the,
Mysore State"
344644,DATE,1951
344644,ORG,"the Government Reserve Foodgrains
Depot"
344644,GPE,Pandavapura
344644,GPE,Pandavapura
344644,DATE,"15 May, 1951"
344644,CARDINAL,one
344644,ORG,Sri Srinivasachar
344644,CARDINAL,27
344644,DATE,"24 March, 1952"
344644,DATE,August 1952
344644,ORG,Food Supplies
344644,DATE,September 1952
344644,DATE,"12
September, 1952\"
344644,DATE,"29 December, 1952"
344644,DATE,4 April 1953
344644,DATE,II months
344644,CARDINAL,4
344644,CARDINAL,about 11
344644,CARDINAL,000
344644,ORG,Government
344644,CARDINAL,27
344644,DATE,every month
344644,DATE,"23 November, 1953"
344644,ORG,the Director of Food Supplies
344644,ORG,Government
344644,DATE,"30 December, 1951"
344644,CARDINAL,six
344644,CARDINAL,seven
344644,CARDINAL,27
344644,DATE,one week
344644,PERCENT,50 per cent
344644,CARDINAL,5
344644,CARDINAL,215
344644,DATE,"the age of 55
years"
344644,ORG,Government
344644,DATE,18 March 1955
344644,PERSON,Sri M. Narasimhachar
344644,LAW,Art. 302
344644,LAW,"the Mysore
Services Regulations (hereinafter"
344644,CARDINAL,two-thirds
344644,CARDINAL,2
344644,CARDINAL,10
344644,CARDINAL,430
344644,CARDINAL,eight
344644,DATE,monthly
344644,PERCENT,50 per cent
344644,CARDINAL,1
344644,LAW,Art. 226 of the Constitution
344644,ORG,the High Court
344644,DATE,"5 September, 1955"
344644,ORG,Government
344644,LAW,Arts 294 to 197
344644,LAW,the Revised Pension Rules
344644,ORG,Government
344644,CARDINAL,two-thirds
344644,DATE,"30 December, 1954"
344644,LAW,Art. 311(2) of the Constitution
344644,ORG,Government
344644,CARDINAL,5
344644,CARDINAL,215
344644,ORG,Government
344644,ORG,the State of Mysore
344644,LAW,Art. 311(2) of the Constitution
344644,ORG,The High Court
344644,LAW,Art. 311(2)
344644,ORG,Government
344644,ORG,Court
344644,ORG,Court
344644,DATE,April 1953
344644,DATE,the age of 55 years
344644,DATE,December 1954
344644,ORG,Government
344644,DATE,"30 December, 1954"
344644,CARDINAL,294
344644,CARDINAL,297
344644,ORG,the High Court
344644,DATE,the age of 55 years
344644,ORG,Government
344644,DATE,the age 55 years
344644,LAW,Art. 294
344644,CARDINAL,294
344644,DATE,fifty-five years
344644,ORG,Government
344644,ORG,Government
344644,ORG,State
344644,CARDINAL,1
344644,ORG,State
344644,ORG,Government
344644,CARDINAL,2
344644,ORG,Government
344644,ORG,Government
344644,CARDINAL,fifty-five
344644,DATE,six months
344644,ORG,Government
344644,DATE,six months
344644,ORG,Government
344644,DATE,55 years
344644,ORG,Government
344644,CARDINAL,1
344644,DATE,fifty-five years
344644,ORG,Government
344644,CARDINAL,295
344644,LAW,Art. 296
344644,ORG,Government
344644,DATE,"the first
of September in each year"
344644,DATE,"the
age of 55 years"
344644,DATE,the coming year
344644,LAW,"Art.
294"
344644,DATE,55 years
344644,CARDINAL,297
344644,ORG,Government
344644,DATE,55 years
344644,LAW,Art. 297
344644,LAW,Article 297
344644,LAW,Art. 294
344644,ORG,Government
344644,DATE,"the age of 55
years"
344644,LAW,Article 297
344644,ORG,Government
344644,ORG,Government
344644,DATE,55
344644,ORG,Government
344644,DATE,"the age
of 55 years"
344644,ORG,Government
344644,ORG,Government
344644,ORG,Government
344644,DATE,the age of 55 years
344644,ORG,Government
344644,DATE,"18 March, 1955"
344644,DATE,fifty-five years of age
344644,LAW,Arts. 294
344644,CARDINAL,297
344644,LAW,the Revised Pension Rules under Art. 215
344644,LAW,Rule 2(ii)
344644,ORG,Government
344644,DATE,30 years
344644,DATE,at least three months
344644,ORG,Government
344644,ORG,Government
344644,DATE,"25
years"
344644,DATE,50 years age
344644,ORG,Government
344644,DATE,at least three months
344644,DATE,three months'
344644,DATE,the age of 55 years
344644,ORG,Government
344644,LAW,Arts. 294
344644,CARDINAL,297
344644,DATE,30 years
344644,DATE,55 years
344644,ORG,Government
344644,DATE,three month's
344644,ORG,Government
344644,DATE,25 years
344644,DATE,50 years of age
344644,DATE,the age of 55 years
344644,DATE,the age of 50 years
344644,DATE,25 years
344644,DATE,three months
344644,DATE,55 years
344644,ORG,Government
344644,DATE,55 years
344644,DATE,"18 March, 1955"
344644,DATE,three months'
344644,ORG,Government
344644,CARDINAL,"two-
thirds"
344644,LAW,"Art. 311(2) of
Constitution"
344644,ORG,Government
344644,DATE,"30 December, 1954"
344644,LAW,Article 311(2)
344644,CARDINAL,three
344644,LAW,Art. 302
344644,ORG,Government
344644,CARDINAL,two-thirds
344644,ORG,Government
344644,ORG,Government
344644,CARDINAL,5
344644,CARDINAL,215
344644,DATE,monthly
344644,LAW,Art. 216A
344644,ORG,Government
344644,ORG,Government
344644,ORG,Government
344644,LAW,the Fundamental Rules of the Government of India
344644,LAW,"the
Fundamental Rules of the Government of India"
