tid,label,token
1521407,ORG,Supreme Court of India
1521407,PERSON,Kalyan Chandra Sarkar
1521407,PERSON,Rajesh Ranjan
1521407,ORG,Pappu Yadav & Anr
1521407,DATE,"18 January, 2005"
1521407,PERSON,S Hegde
1521407,PERSON,N.Santosh Hegde
1521407,PERSON,S.B.Sinha
1521407,GPE,P.K.Balasubramanyan
1521407,CARDINAL,1129
1521407,DATE,2004
1521407,PERSON,Kalyan Chandra Sarkar
1521407,PERSON,Rajesh Ranjan
1521407,PERSON,Pappu Yadav
1521407,CARDINAL,18/01/2005
1521407,PERSON,N.Santosh Hegde
1521407,ORG,S.B.Sinha & P.K.Balasubramanyan
1521407,DATE,2004
1521407,DATE,2004
1521407,CARDINAL,120
1521407,CARDINAL,4954
1521407,DATE,2004
1521407,CARDINAL,4954
1521407,DATE,2004
1521407,CARDINAL,two
1521407,DATE,21-9-2004
1521407,ORG,the High Court of Judicature
1521407,GPE,Patna
1521407,LAW,Criminal Miscellaneous No. 9220
1521407,DATE,2004
1521407,CARDINAL,1
1521407,LAW,Sessions Trial No. 976
1521407,DATE,1999
1521407,ORG,CBI
1521407,LAW,Sections 302
1521407,LAW,"34, 307"
1521407,CARDINAL,34
1521407,CARDINAL,120
1521407,CARDINAL,302/307
1521407,ORG,IPC
1521407,LAW,Section 27 of the Arms Act
1521407,ORG,the High Court
1521407,ORDINAL,9th
1521407,ORG,the High Court
1521407,ORG,"the
High Court"
1521407,ORG,Court
1521407,CARDINAL,two
1521407,ORG,the High Court
1521407,DATE,6-9-2000
1521407,CARDINAL,23-5-2003
1521407,ORG,Court
1521407,ORG,Union of India & Anr.
1521407,PERSON,"Rajesh
Ranjan Alias Pappu Yadav"
1521407,DATE,2004 7 SCC 539
1521407,PERSON,Kalyan Chandra Sarkar
1521407,PERSON,Rajesh Ranjan Alias Pappu Yadav
1521407,DATE,2004 7 SCC 528
1521407,ORG,"the High
Court"
1521407,ORG,Court
1521407,CARDINAL,19-8-2000
1521407,LAW,Sections 302
1521407,CARDINAL,34
1521407,CARDINAL,307
1521407,CARDINAL,34
1521407,CARDINAL,120
1521407,CARDINAL,302/307
1521407,ORG,IPC
1521407,LAW,"Section 27
of the Arms Act"
1521407,CARDINAL,four
1521407,ORDINAL,5th
1521407,DATE,24068 of 2002
1521407,ORG,"the
High Court"
1521407,DATE,more than one year
1521407,DATE,"6th of September, 2000"
1521407,ORG,Court
1521407,DATE,"25th of
July, 2001"
1521407,ORG,High Court
1521407,LAW,Section 437(1)
1521407,ORG,Cr. P.C.
1521407,ORG,Court
1521407,ORG,Union of India & Anr.
1521407,PERSON,Rajesh Ranjan Alias Pappu Yadav
1521407,ORG,Court
1521407,CARDINAL,5-11-2001
1521407,ORDINAL,sixth
1521407,ORG,"the High
Court"
1521407,CARDINAL,5-11-2001
1521407,ORG,SLP
1521407,ORG,this Court on 7-12-2001
1521407,ORDINAL,7th
1521407,ORG,the High Court
1521407,ORG,SLP
1521407,ORG,Court
1521407,LAW,SLP (Crl) No. 1645/2002
1521407,CARDINAL,20-5-2002
1521407,TIME,23-9-2002
1521407,ORDINAL,8th
1521407,ORG,the High Court
1521407,DATE,23-5-2003
1521407,DATE,"a period of
3 years"
1521407,ORG,the High Court
1521407,ORG,Court
1521407,ORG,the High Court
1521407,ORG,Court
1521407,ORG,Court
1521407,ORG,the High Court
1521407,ORG,Court
1521407,ORG,the High Court
1521407,ORG,Court
1521407,PERSON,Kalyan Chandra Sarkar
1521407,PERSON,Rajesh Ranjan Alias Pappu Yadav
1521407,DATE,Barely 11 days
1521407,ORG,Court
1521407,PERSON,"Kalyan Chandra
Sarkar"
1521407,PERSON,Rajesh Ranjan Alia Pappu Yadav
1521407,DATE,"23rd
March, 2004"
1521407,ORDINAL,9th
1521407,ORG,the High Court
1521407,DATE,"21st September, 2004"
1521407,CARDINAL,two
1521407,ORG,Criminal Appeals
1521407,ORDINAL,first
1521407,LAW,Crl. Appeal No. 1129
1521407,DATE,2004
1521407,DATE,"24th of September, 2004"
1521407,ORG,Court
1521407,ORG,SLP
1521407,ORG,"the
High Court"
1521407,ORG,Court
1521407,DATE,"1st of October, 2004"
1521407,ORG,the High Court
1521407,ORG,"the
Investigating Agency"
1521407,ORG,CBI
1521407,ORG,the High Court
1521407,DATE,today
1521407,PERSON,Ajit Sarkar
1521407,ORG,MLA
1521407,GPE,Purnia
1521407,GPE,"State of
Bihar"
1521407,PERSON,Ajit Sarkar
1521407,DATE,"14th of January, 1998"
1521407,PERSON,Ajit Sarkar
1521407,CARDINAL,three
1521407,PRODUCT,Panchayat
1521407,PERSON,Ajit Sarkar
1521407,CARDINAL,two
1521407,PERSON,Ajit Sarkar
1521407,PERSON,Ajit Sarkar
1521407,PERSON,Asfaq Alam
1521407,PERSON,Hamender Sharma
1521407,PERSON,Ramesh Oraon
1521407,CARDINAL,one
1521407,ORG,CBI
1521407,ORG,CBI
1521407,PERSON,Ajit Sarkar
1521407,CARDINAL,12-6-1998
1521407,PERSON,Harish Chaudhary
1521407,GPE,Siliguri
1521407,ORG,the Investigating Agency
1521407,PERSON,Harish Chaudhary
1521407,GPE,New Delhi
1521407,GPE,Bagdogra
1521407,PERSON,Rajan Tiwari
1521407,GPE,Delhi
1521407,PERSON,Ajit Sarkar
1521407,PERSON,Rajan Tiwari
1521407,PERSON,Harish Chaudhary
1521407,DATE,14-6-1998
1521407,TIME,4.30 p.m.
1521407,PERSON,Rajan Tiwari
1521407,PRODUCT,AK-47
1521407,PERSON,Harish Choudhary
1521407,CARDINAL,.455
1521407,CARDINAL,.38
1521407,PERSON,Ajit Sarkar
1521407,FAC,Ankur Hotel
1521407,GPE,Subhash Nagar
1521407,CARDINAL,three
1521407,PERSON,Ajit Sarkar
1521407,PERSON,Ramesh Oraon
1521407,GPE,Patna
1521407,DATE,976 of 1999
1521407,PERSON,Shri Amrender Saran
1521407,ORG,CBI
1521407,PERSON,Shri Vijay Hansaria
1521407,PERSON,Kalyan Chandra Sarkar
1521407,ORDINAL,9th
1521407,ORG,the High Court
1521407,ORG,Court
1521407,ORG,the High Court
1521407,ORG,Court
1521407,ORG,Court
1521407,ORG,"the
High Court"
1521407,CARDINAL,one
1521407,ORG,"the
High Court"
1521407,ORG,Court
1521407,ORG,the High Court
1521407,DATE,11 days
1521407,ORG,Court
1521407,ORDINAL,second
