tid,label,token
700020,ORG,Delhi High Court
700020,ORG,Marc Enterprises Pvt. Ltd.
700020,ORG,Five Star Electricals
700020,GPE,India
700020,DATE,"4
March, 2008"
700020,PERSON,S N Dhingra
700020,PERSON,S N Dhingra
700020,PERSON,Shiv Narayan Dhingra
700020,CARDINAL,5911/2005
700020,WORK_OF_ART,"IA No. 1193/2006 in Counter Claim
No. 1349/2005"
700020,CARDINAL,1
700020,LAW,"Sections 134 and 135 of
Trademark Act"
700020,DATE,1999
700020,LAW,Section 51 of Indian Copyrights
700020,PERSON,Marc
700020,CARDINAL,2
700020,PERSON,Marc
700020,DATE,1981
700020,PRODUCT,Marc
700020,LAW,the Trademark Act
700020,CARDINAL,9
700020,CARDINAL,420736
700020,CARDINAL,1
700020,WORK_OF_ART,420737B in Class '7'
700020,CARDINAL,16.4.1984
700020,CARDINAL,9
700020,CARDINAL,11
700020,LAW,Section 28 and 29 of the Trademark
700020,LAW,Act
700020,DATE,1981-82
700020,DATE,annual
700020,DATE,1981-82
700020,CARDINAL,"9,75,822"
700020,DATE,2003-2004
700020,CARDINAL,"14,65,02,583"
700020,DATE,1981 to 2004
700020,CARDINAL,1
700020,PRODUCT,Marc
700020,PERSON,Marc
700020,LAW,the Trademark Act
700020,DATE,1999
700020,DATE,the end of March 2005
700020,CARDINAL,3
700020,LAW,Order 39 Rule 1
700020,CARDINAL,2
700020,ORG,CPC
700020,PRODUCT,Marc
700020,CARDINAL,4
700020,PRODUCT,Marc
700020,CARDINAL,1
700020,CARDINAL,three
700020,CARDINAL,1
700020,ORG,Usha
700020,ORG,Innova
700020,PERSON,Marc
700020,LAW,Number 1012263
700020,CARDINAL,9
700020,DATE,April 2001
700020,PERSON,Marc
700020,PERSON,Marc
700020,PERSON,Marc
700020,PERSON,Marc
700020,CARDINAL,9
700020,CARDINAL,28.5.2001
700020,DATE,21st September 2002
700020,ORG,Trademark Journal Mega-14
700020,CARDINAL,25.10.2003
700020,LAW,Section 21 of the Trademark Act
700020,LAW,Section 28
700020,PERSON,Marc
700020,ORG,ISI
700020,CARDINAL,1
700020,PERSON,Marc
700020,DATE,April 2001
700020,CARDINAL,5
700020,PRODUCT,Marc
700020,PRODUCT,Marc
700020,LAW,"Order 39 Rule
1 and 2"
700020,CARDINAL,6
700020,PRODUCT,Marc
700020,PRODUCT,Marc
700020,ORG,Florance
700020,GPE,ROC
700020,CARDINAL,at least 54
700020,PERSON,Marc
700020,ORDINAL,first
700020,PERSON,Marc
700020,PRODUCT,Marc
700020,CARDINAL,at least 20
700020,PRODUCT,Marc
700020,CARDINAL,7
700020,ORG,"M/s
Marc Enterprise Private Limited"
700020,PRODUCT,Marc
700020,DATE,"last
25 years"
700020,ORG,Registrar
700020,CARDINAL,8
700020,PERSON,Marc
700020,CARDINAL,9
700020,PERSON,Marc
700020,PERSON,Marc
700020,ORDINAL,first
700020,ORDINAL,last
700020,CARDINAL,two
700020,CARDINAL,half
700020,CARDINAL,two
700020,CARDINAL,10
700020,PERSON,Marc
700020,ORG,P.M. Diesels Pvt. Ltd.
700020,ORG,Thakural Mechanical Works
700020,ORG,PTC
700020,CARDINAL,2
700020,CARDINAL,863
700020,GPE,Del.
700020,ORG,Court
700020,CARDINAL,15
700020,PRODUCT,Field Marshal'
700020,LAW,'Field Marshal'
700020,LAW,"the provisions of
Section 28(3) of the Act"
700020,LAW,'Field Marshal'
700020,LAW,Section 28(3
700020,CARDINAL,16
700020,ORG,the Valentine Extract Company Limited
700020,DATE,1901
700020,LAW,(18) RPC 175
700020,DATE,1897
700020,CARDINAL,three
700020,WORK_OF_ART,Valtine
700020,CARDINAL,3
700020,DATE,42
700020,CARDINAL,43
700020,ORG,a Limited Company
700020,ORG,Company
700020,ORG,the Limited Company
700020,PRODUCT,Valtine
700020,ORG,the Register of Trade Marks
700020,ORG,Order
700020,ORG,Register
700020,CARDINAL,17
700020,ORDINAL,Firstly
700020,PERSON,Justice Farewell
700020,ORG,the Chancery Division
700020,LAW,"Sections 28 and 31 of
the Trade and Merchandise Marks Act"
700020,DATE,1958
700020,PERSON,Anand
700020,GPE,England
700020,LAW,Sections 28 and 31 of the Indian Act
700020,ORDINAL,Secondly
700020,ORG,Court
700020,PERSON,Valentine
700020,CARDINAL,11
700020,ORG,Jindal Industries Limited
700020,ORG,Nirmal Steel Tubes Pvt. Ltd.
700020,DATE,1995 PTC 75
700020,ORG,Court
700020,WORK_OF_ART,Nirmal
700020,GPE,India
700020,PERSON,Jindal
700020,GPE,India
700020,CARDINAL,12
700020,ORG,Tee Cee Hosiery Works v. Grover Sons
700020,ORG,FAO
700020,CARDINAL,97/1987
700020,DATE,2004
700020,CARDINAL,29
700020,CARDINAL,532
700020,GPE,Del.
700020,ORG,Court
700020,CARDINAL,13
700020,LAW,Class '9
700020,CARDINAL,14
700020,ORG,Sona Spices Pvt. Ltd.
700020,ORG,Soongachi Tea Industries Pvt. Ltd.
700020,DATE,2007
700020,DATE,"34)
PTC 91"
700020,WORK_OF_ART,Del.
700020,WORK_OF_ART,Sona
700020,PRODUCT,Class '30
700020,CARDINAL,30
700020,ORG,Tea
700020,DATE,"October, 1980"
700020,DATE,June 1983
700020,PERSON,Sona
700020,DATE,1975
700020,ORG,Court
700020,DATE,1993
700020,DATE,1993
700020,DATE,1978-79
700020,PERSON,Sona
700020,PERSON,Sona
700020,ORG,Court
700020,PERSON,Sona
700020,CARDINAL,15
700020,PERSON,Kabushiki Kaisha
700020,PERSON,B. Mahajan
700020,DATE,2007
700020,CARDINAL,35
700020,CARDINAL,265
700020,ORG,Canon
700020,ORG,Court
700020,ORG,Court
700020,ORG,Court
700020,CARDINAL,6
700020,CARDINAL,20
700020,LAW,Section 47 of the Trademarks
700020,DATE,1995
700020,ORG,Court
700020,ORG,Court
700020,CARDINAL,16
700020,GPE,Vishnudas
700020,ORG,"Vishnudas Kishendas v. Vazir Sultan Tobacco Co.
Ltd."
700020,DATE,1996
700020,ORG,PTC
700020,CARDINAL,16
700020,CARDINAL,512
700020,ORG,the Hon'ble Supreme Court
700020,CARDINAL,only one
700020,LAW,the Trade Mark Act
700020,LAW,the Rules
700020,CARDINAL,17
700020,ORG,MARC
700020,ORG,MARC
700020,ORDINAL,first
700020,CARDINAL,18
700020,ORG,MARC
700020,CARDINAL,19
700020,ORG,CS
700020,DATE,8th August 2008
