tid,label,token
179972913,ORG,Delhi High Court
179972913,PERSON,Dushyant Shah
179972913,DATE,28 September
179972913,DATE,2011
179972913,PERSON,V. K. Jain
179972913,CARDINAL,28.09.2011
179972913,PERSON,S.K. Bansal
179972913,PERSON,"Pankaj
                            Kumar"
179972913,PERSON,Vikas Khera
179972913,PERSON,Advs
179972913,PERSON,DUSHYANT
179972913,CARDINAL,1
179972913,CARDINAL,2
179972913,CARDINAL,3
179972913,WORK_OF_ART,Yes. in Digest
179972913,ORG,V.K. JAIN
179972913,GPE,J (ORAL
179972913,CARDINAL,1
179972913,ORG,Company
179972913,GPE,France
179972913,CARDINAL,1
179972913,CARDINAL,20
179972913,ORG,L'OREAL
179972913,ORG,Company
179972913,DATE,the first decade of 1900
179972913,DATE,about 1910-1915
179972913,ORG,L'OREAL
179972913,CARDINAL,about 130
179972913,ORG,L'OREAL
179972913,GPE,India
179972913,CARDINAL,3
179972913,ORG,L'OREAL
179972913,CARDINAL,300
179972913,GPE,India
179972913,GPE,Chakan
179972913,GPE,Pune
179972913,GPE,Maharashtra
179972913,CARDINAL,400
179972913,GPE,India
179972913,CARDINAL,2
179972913,CARDINAL,20
179972913,LAW,Section 2(1)(zg) of the Trademarks Act
179972913,CARDINAL,2
179972913,CARDINAL,3
179972913,DATE,"21st
September, 2002"
179972913,ORG,L'OREAL
179972913,DATE,February
179972913,DATE,2007
179972913,GPE,Delhi
179972913,ORG,CS
179972913,CARDINAL,3
179972913,CARDINAL,20
179972913,DATE,"7th October, 2009"
179972913,CARDINAL,3
179972913,CARDINAL,two
179972913,PERSON,"Akansha
Bansal"
179972913,PERSON,Surbhi Bansal
179972913,PERSON,Akansha Bansal
179972913,ORG,L'OREAL
179972913,LAW,Class 3 vide registration Nos. 165778
179972913,CARDINAL,473298
179972913,CARDINAL,557907
179972913,CARDINAL,499858
179972913,CARDINAL,477223
179972913,MONEY,millions of dollars
179972913,ORG,L'OREAL
179972913,ORG,International Market
179972913,GPE,India
179972913,CARDINAL,4
179972913,CARDINAL,20
179972913,GPE,India
179972913,CARDINAL,more than 300
179972913,GPE,Chakan
179972913,GPE,Pune
179972913,GPE,Maharashtra
179972913,GPE,India
179972913,PERSON,Surbhi Bansal
179972913,ORDINAL,first
